,drct,sped
2008-05-17 12:50,60.0,14.793087
2008-05-17 13:20,60.0,13.85508
2008-05-17 13:50,60.0,13.968910999999999
2008-05-17 14:20,60.0,13.893170999999999
2008-05-17 14:50,60.0,14.10655
2008-05-17 15:20,60.0,13.595775
2008-05-17 16:20,60.0,13.447030999999999
2008-05-17 16:50,60.0,13.561397
2008-05-17 17:20,60.0,12.954089
2008-05-17 17:50,50.0,14.103032
2008-05-17 18:20,50.0,13.179876
2008-05-17 18:50,50.0,13.137723000000001
2008-05-17 19:20,50.0,13.948437
2008-05-17 19:50,50.0,14.606022
2008-05-17 20:20,60.0,13.966860999999998
2008-05-17 20:50,60.0,13.3236685
2008-05-17 21:20,60.0,13.474706
2008-05-17 21:50,60.0,12.615575
2008-05-17 22:20,60.0,11.700678
2008-05-17 22:50,70.0,9.371414
2008-05-17 23:20,70.0,8.396561
2008-05-17 23:50,70.0,7.3621550000000004
2008-05-18 00:20,60.0,6.950558
2008-05-18 00:50,70.0,6.2100916
2008-05-18 01:20,80.0,6.9386773
2008-05-18 01:50,70.0,7.5184417
2008-05-18 02:20,70.0,6.7149677
2008-05-18 02:50,80.0,5.2473097
2008-05-18 03:20,80.0,5.448934599999999
2008-05-18 03:50,70.0,4.9449205
2008-05-18 04:20,70.0,5.406541000000001
2008-05-18 04:50,90.0,5.0780325
2008-05-18 05:20,80.0,5.0026035
2008-05-18 05:50,80.0,4.676604
2008-05-18 06:20,80.0,6.937865700000001
2008-05-18 06:50,80.0,7.164712400000001
2008-05-18 07:20,80.0,7.1576
2008-05-18 07:50,80.0,7.194364500000001
2008-05-18 08:20,70.0,7.485662
2008-05-18 08:50,70.0,7.359402
2008-05-18 09:20,80.0,6.978253
2008-05-18 09:50,70.0,6.833383
2008-05-18 10:20,70.0,6.3287244000000005
2008-05-18 10:50,60.0,4.359269
2008-05-18 11:20,80.0,3.5160102999999996
2008-05-18 11:50,60.0,3.2000377
2008-05-18 12:50,50.0,4.2988504999999995
2008-05-18 13:50,100.0,3.2918699
2008-05-18 14:20,20.0,2.5242555
2008-05-18 14:50,80.0,3.3915812999999995
2008-05-18 15:20,90.0,3.8071685
2008-05-18 15:50,90.0,2.8703144
2008-05-18 16:20,80.0,4.096524700000001
2008-05-18 16:50,90.0,3.9996612000000002
2008-05-18 17:20,80.0,3.2503057
2008-05-18 17:50,80.0,2.6420882000000003
2008-05-18 18:20,80.0,4.204795
2008-05-18 18:50,60.0,4.407456400000001
2008-05-18 19:20,80.0,7.3976803
2008-05-18 19:50,70.0,8.480038
2008-05-18 20:20,70.0,6.860724
2008-05-18 20:50,60.0,8.344918
2008-05-18 21:20,60.0,8.197915
2008-05-18 21:50,60.0,7.2066436000000005
2008-05-18 23:50,60.0,4.5381293
2008-05-19 00:20,60.0,4.591164
2008-05-19 00:50,50.0,3.5156062000000006
2008-05-19 01:20,20.0,2.1052918
2008-05-19 01:50,40.0,1.2992582000000001
2008-05-19 02:20,90.0,0.97652113
2008-05-19 02:50,110.0,1.6509571
2008-05-19 03:20,140.0,2.484618
2008-05-19 03:50,130.0,2.8969080000000003
2008-05-19 04:20,120.0,2.295589
2008-05-19 04:50,130.0,5.498812
2008-05-19 05:20,140.0,3.5633487999999995
2008-05-19 05:50,140.0,4.261208
2008-05-19 06:20,150.0,6.453746
2008-05-19 06:50,150.0,6.564474000000001
2008-05-19 07:20,140.0,7.0152135
2008-05-19 07:50,140.0,7.24555
2008-05-19 08:20,140.0,8.736417
2008-05-19 08:50,140.0,8.722122
2008-05-19 09:20,150.0,8.688782000000002
2008-05-19 09:50,140.0,8.041611999999999
2008-05-19 10:20,140.0,7.9777355
2008-05-19 10:50,140.0,8.637728
2008-05-19 11:20,140.0,8.746147
2008-05-19 12:20,150.0,8.705198
2008-05-19 12:50,130.0,8.692846000000001
2008-05-19 13:20,150.0,8.805365
2008-05-19 13:50,150.0,8.67416
2008-05-19 14:20,140.0,8.255482
2008-05-19 14:50,140.0,7.473283
2008-05-19 15:20,140.0,8.141419
2008-05-19 15:50,150.0,7.258314599999999
2008-05-19 16:20,150.0,7.4148045
2008-05-19 16:50,140.0,6.3158197
2008-05-19 17:20,100.0,6.021196400000001
2008-05-19 17:50,100.0,5.782875
2008-05-19 18:20,90.0,5.518399700000001
2008-05-19 18:50,90.0,6.0131635999999995
2008-05-19 19:20,100.0,4.5517335
2008-05-19 19:50,80.0,6.326067
2008-05-19 20:20,80.0,6.8045173
2008-05-19 20:50,80.0,5.2939553
2008-05-19 21:20,80.0,4.6332974
2008-05-19 21:50,80.0,5.0214753
2008-05-19 22:20,80.0,5.3326163
2008-05-19 22:50,100.0,3.9736873999999998
2008-05-19 23:20,130.0,2.7905824
2008-05-19 23:50,110.0,3.549985
2008-05-20 00:20,110.0,5.086997
2008-05-20 00:50,130.0,3.8365185
2008-05-20 01:20,140.0,5.0518545999999995
2008-05-20 01:50,130.0,5.974619000000001
2008-05-20 02:20,140.0,5.161737400000001
2008-05-20 02:50,140.0,6.090907
2008-05-20 03:20,140.0,7.485967
2008-05-20 03:50,150.0,6.994720500000001
2008-05-20 04:20,150.0,6.549618700000001
2008-05-20 04:50,150.0,6.46229
2008-05-20 05:20,140.0,6.7461256999999994
2008-05-20 05:50,140.0,8.107158
2008-05-20 06:20,140.0,8.116136000000001
2008-05-20 06:50,150.0,8.768108
2008-05-20 07:20,150.0,9.917973
2008-05-20 07:50,150.0,10.151732
2008-05-20 08:20,150.0,10.274861
2008-05-20 08:50,150.0,11.381003999999999
2008-05-20 09:20,140.0,10.496411
2008-05-20 09:50,140.0,10.511485
2008-05-20 10:20,140.0,10.106888
2008-05-20 10:50,150.0,10.858041
2008-05-20 11:20,140.0,11.166535000000001
2008-05-20 11:50,150.0,11.060405000000001
2008-05-20 12:20,150.0,11.098119
2008-05-20 12:50,140.0,11.082621000000001
2008-05-20 13:20,140.0,9.500444
2008-05-20 13:50,150.0,11.873366
2008-05-20 14:20,140.0,9.030563
2008-05-20 14:50,150.0,9.908625
2008-05-20 15:20,140.0,8.769217999999999
2008-05-20 15:50,140.0,8.553149000000001
2008-05-20 16:20,140.0,7.468232
2008-05-20 16:50,150.0,7.704441
2008-05-20 17:20,150.0,7.618295
2008-05-20 17:50,140.0,6.053698000000001
2008-05-20 18:20,130.0,4.966569
2008-05-20 18:50,90.0,5.2688627
2008-05-20 19:20,80.0,6.838271000000001
2008-05-20 19:50,80.0,6.572499799999999
2008-05-20 20:20,80.0,6.53028
2008-05-20 20:50,80.0,4.393929
2008-05-20 21:20,70.0,3.8850334
2008-05-20 21:50,70.0,3.8875665999999995
2008-05-20 22:20,100.0,3.0373685
2008-05-20 22:50,90.0,2.785721
2008-05-20 23:20,80.0,4.5629907
2008-05-20 23:50,100.0,3.7397934999999998
2008-05-21 00:20,90.0,4.339126599999999
2008-05-21 00:50,110.0,6.447317
2008-05-21 01:20,110.0,6.2944255
2008-05-21 01:50,140.0,6.3324356
2008-05-21 02:20,150.0,2.4364026
2008-05-21 02:50,130.0,4.328167
2008-05-21 03:20,130.0,3.7391638999999994
2008-05-21 03:50,140.0,5.845344
2008-05-21 04:20,150.0,7.029831
2008-05-21 04:50,140.0,7.7431307
2008-05-21 05:20,140.0,8.269535000000001
2008-05-21 05:50,140.0,8.675061999999999
2008-05-21 06:20,140.0,8.096794000000001
2008-05-21 06:50,140.0,9.1181135
2008-05-21 07:20,140.0,10.394009
2008-05-21 07:50,140.0,11.757996
2008-05-21 08:20,130.0,10.318771
2008-05-21 08:50,130.0,12.066538000000001
2008-05-21 09:20,120.0,12.221508
2008-05-21 09:50,130.0,11.879056
2008-05-21 10:20,130.0,11.398222
2008-05-21 10:50,130.0,10.519332
2008-05-21 11:20,140.0,10.48435
2008-05-21 11:50,130.0,10.008696
2008-05-21 12:20,130.0,9.7480545
2008-05-21 12:50,150.0,10.655315
2008-05-21 13:20,150.0,10.047133
2008-05-21 13:50,130.0,9.842573
2008-05-21 14:20,150.0,10.010325
2008-05-21 14:50,150.0,9.320248
2008-05-21 15:20,150.0,9.83513
2008-05-21 15:50,170.0,8.5816345
2008-05-21 16:20,160.0,8.909473
2008-05-21 16:50,160.0,8.920277
2008-05-21 17:20,140.0,8.217521000000001
2008-05-21 17:50,100.0,6.339416
2008-05-21 18:20,110.0,6.572558
2008-05-21 18:50,100.0,6.070926999999999
2008-05-21 19:20,100.0,5.304816000000001
2008-05-21 19:50,100.0,4.703419
2008-05-21 20:20,100.0,3.9859178
2008-05-21 20:50,100.0,3.2805796000000003
2008-05-21 21:20,100.0,2.4415142999999997
2008-05-21 21:50,120.0,1.8706851999999998
2008-05-21 22:20,110.0,2.5627902000000002
2008-05-21 22:50,80.0,2.6256362999999996
2008-05-21 23:20,100.0,3.411203
2008-05-21 23:50,80.0,4.299239
2008-05-22 00:20,80.0,4.9995403
2008-05-22 00:50,80.0,5.1036134
2008-05-22 01:20,80.0,4.812556
2008-05-22 01:50,80.0,5.852125
2008-05-22 02:20,80.0,5.668101
2008-05-22 02:50,80.0,5.532358599999999
2008-05-22 03:20,90.0,5.573767
2008-05-22 03:50,80.0,5.10527
2008-05-22 04:20,80.0,5.80753
2008-05-22 04:50,90.0,6.3078136
2008-05-22 05:20,90.0,5.812641
2008-05-22 05:50,80.0,6.878858599999999
2008-05-22 06:20,80.0,7.259218
2008-05-22 06:50,70.0,5.8199463
2008-05-22 07:20,80.0,7.8617864
2008-05-22 07:50,80.0,7.753211500000001
2008-05-22 08:20,70.0,7.0593476
2008-05-22 08:50,100.0,5.8628089999999995
2008-05-22 09:20,120.0,7.3394556
2008-05-22 09:50,90.0,6.0727673
2008-05-22 10:20,60.0,5.9721746
2008-05-22 10:50,110.0,5.413738700000001
2008-05-22 11:20,110.0,10.870644
2008-05-22 11:50,100.0,10.022409
2008-05-22 12:20,90.0,9.113274
2008-05-22 12:50,90.0,8.793335
2008-05-22 13:20,80.0,7.125391499999999
2008-05-22 13:50,100.0,6.5026817
2008-05-22 14:20,80.0,6.1504335
2008-05-22 14:50,80.0,6.315607
2008-05-22 15:20,80.0,6.034429
2008-05-22 15:50,80.0,6.7012205
2008-05-22 16:20,70.0,7.322786
2008-05-22 16:50,70.0,4.8220477
2008-05-22 17:20,50.0,5.8597445
2008-05-22 17:50,60.0,7.030691
2008-05-22 18:20,70.0,7.6571107000000005
2008-05-22 18:50,70.0,7.4932394
2008-05-22 19:20,70.0,8.066792999999999
2008-05-22 19:50,80.0,7.303159700000001
2008-05-22 20:20,80.0,7.306047400000001
2008-05-22 20:50,80.0,7.5526795
2008-05-22 21:20,90.0,6.3456410000000005
2008-05-22 21:50,100.0,3.9475705999999997
2008-05-22 22:20,90.0,4.6167383
2008-05-22 22:50,100.0,4.914818299999999
2008-05-22 23:20,100.0,4.7125144
2008-05-22 23:50,140.0,1.9843226999999999
2008-05-23 00:20,130.0,3.9202487
2008-05-23 00:50,120.0,3.5062193999999995
2008-05-23 01:20,140.0,5.3128095
2008-05-23 01:50,120.0,5.2571769999999995
2008-05-23 02:20,90.0,5.410798000000001
2008-05-23 02:50,80.0,4.5290612999999995
2008-05-23 03:20,90.0,4.502698400000001
2008-05-23 03:50,90.0,5.236053500000001
2008-05-23 04:20,90.0,4.2166104
2008-05-23 04:50,80.0,3.9940379999999998
2008-05-23 05:20,60.0,3.73695
2008-05-23 05:50,60.0,3.5117595
2008-05-23 06:20,60.0,3.4964736000000003
2008-05-23 06:50,60.0,4.7853155
2008-05-23 07:20,60.0,5.6988835
2008-05-23 07:50,80.0,4.838347
2008-05-23 08:20,80.0,5.792912
2008-05-23 08:50,80.0,6.920088000000001
2008-05-23 09:20,70.0,5.771741400000001
2008-05-23 09:50,80.0,4.9469504
2008-05-23 10:20,80.0,4.6222706
2008-05-23 10:50,90.0,5.3556523
2008-05-23 11:50,90.0,2.9566934
2008-05-23 12:20,80.0,4.034788
2008-05-23 12:50,90.0,5.5938826
2008-05-23 13:20,90.0,5.877053299999999
2008-05-23 13:50,70.0,6.087728
2008-05-23 14:20,80.0,6.2546277
2008-05-23 14:50,80.0,5.1052947
2008-05-23 15:20,80.0,5.9460597
2008-05-23 15:50,80.0,7.224459599999999
2008-05-23 16:20,70.0,6.2637529999999995
2008-05-23 16:50,80.0,6.4668818
2008-05-23 17:20,80.0,7.4885054
2008-05-23 17:50,80.0,7.1306080000000005
2008-05-23 18:20,80.0,6.6587366999999995
2008-05-23 18:50,80.0,6.02838
2008-05-23 19:50,60.0,6.5928974
2008-05-23 20:20,60.0,5.834131200000001
2008-05-23 20:50,60.0,6.598905
2008-05-23 21:20,60.0,7.610943300000001
2008-05-23 21:50,60.0,6.038816000000001
2008-05-23 22:20,50.0,6.583625
2008-05-23 22:50,50.0,6.379588
2008-05-23 23:20,60.0,7.287367999999999
2008-05-23 23:50,60.0,6.9377856
2008-05-24 00:20,60.0,8.174533
2008-05-24 00:50,60.0,7.352709299999999
2008-05-24 01:20,60.0,7.4172792
2008-05-24 01:50,60.0,7.868628500000001
2008-05-24 02:20,60.0,8.715766
2008-05-24 02:50,50.0,8.402374
2008-05-24 03:20,60.0,7.357236
2008-05-24 03:50,60.0,7.758845
2008-05-24 04:20,70.0,6.180137
2008-05-24 04:50,60.0,6.5815883
2008-05-24 05:20,60.0,8.668607000000002
2008-05-24 05:50,60.0,9.01107
2008-05-24 06:20,60.0,9.6251335
2008-05-24 06:50,60.0,8.905136
2008-05-24 07:20,60.0,9.895211999999999
2008-05-24 07:50,70.0,10.216996
2008-05-24 08:20,70.0,9.298378999999999
2008-05-24 08:50,60.0,11.037571
2008-05-24 09:20,60.0,10.61495
2008-05-24 09:50,50.0,11.491565
2008-05-24 10:20,60.0,9.512118
2008-05-24 10:50,50.0,10.864943499999999
2008-05-24 11:20,60.0,11.2632065
2008-05-24 11:50,60.0,11.554606
2008-05-24 12:20,60.0,12.512653
2008-05-24 12:50,60.0,13.272977
2008-05-24 13:20,60.0,12.697432000000001
2008-05-24 13:50,60.0,12.794838
2008-05-24 14:20,50.0,12.665183
2008-05-24 15:50,60.0,12.116227
2008-05-24 16:20,60.0,11.961491
2008-05-24 16:50,60.0,12.360134
2008-05-24 17:20,60.0,11.947039
2008-05-24 17:50,60.0,12.081325
2008-05-24 18:20,50.0,10.858001
2008-05-24 18:50,50.0,12.197847
2008-05-24 19:20,40.0,11.569721000000001
2008-05-24 19:50,50.0,11.467404
2008-05-24 20:20,40.0,10.838135000000001
2008-05-24 20:50,40.0,10.150711
2008-05-24 21:20,40.0,10.425699
2008-05-24 21:50,50.0,13.121816
2008-05-24 22:20,50.0,13.488329
2008-05-24 22:50,50.0,13.190021
2008-05-24 23:20,50.0,12.581614
2008-05-24 23:50,50.0,12.698409
2008-05-25 00:20,50.0,13.183727
2008-05-25 00:50,50.0,12.283083
2008-05-25 01:20,50.0,11.848772
2008-05-25 01:50,40.0,10.9018345
2008-05-25 02:20,50.0,9.156801
2008-05-25 02:50,50.0,10.875167
2008-05-25 03:20,50.0,8.429594999999999
2008-05-25 03:50,50.0,8.062763
2008-05-25 04:20,50.0,8.705695
2008-05-25 04:50,50.0,11.622869
2008-05-25 05:20,50.0,12.24606
2008-05-25 05:50,50.0,12.154163
2008-05-25 06:20,50.0,11.351187
2008-05-25 06:50,50.0,12.579609
2008-05-25 07:20,50.0,13.460666
2008-05-25 07:50,50.0,13.676939
2008-05-25 08:20,50.0,15.884770999999999
2008-05-25 08:50,40.0,13.51539
2008-05-25 09:20,50.0,13.798742
2008-05-25 09:50,60.0,12.686638
2008-05-25 10:20,60.0,11.795305
2008-05-25 10:50,60.0,13.304944
2008-05-25 11:20,60.0,14.030517999999999
2008-05-25 11:50,60.0,13.360976
2008-05-25 12:20,50.0,11.911301
2008-05-25 12:50,70.0,12.128499
2008-05-25 13:20,60.0,14.146566
2008-05-25 13:50,60.0,11.524944999999999
2008-05-25 14:20,60.0,11.824137
2008-05-25 14:50,60.0,10.391845
2008-05-25 15:20,50.0,11.592558
2008-05-25 15:50,40.0,11.813999
2008-05-25 16:20,40.0,12.625322
2008-05-25 16:50,50.0,13.976401999999998
2008-05-25 17:20,50.0,13.555944
2008-05-25 17:50,40.0,12.266921
2008-05-25 18:20,50.0,13.203648999999999
2008-05-25 18:50,50.0,13.478123000000002
2008-05-25 19:20,40.0,13.406939499999998
2008-05-25 19:50,50.0,13.059539
2008-05-25 20:20,50.0,12.578654
2008-05-25 20:50,50.0,13.48117
2008-05-25 21:20,60.0,12.527650999999999
2008-05-25 21:50,60.0,12.0740385
2008-05-25 22:20,50.0,11.967847
2008-05-25 22:50,50.0,11.052829
2008-05-25 23:20,60.0,10.639536999999999
2008-05-25 23:50,50.0,10.312091
2008-05-26 00:20,50.0,10.061647
2008-05-26 00:50,60.0,9.704063
2008-05-26 01:20,60.0,10.228756
2008-05-26 01:50,60.0,8.090402000000001
2008-05-26 02:20,60.0,8.668727
2008-05-26 02:50,60.0,7.405235
2008-05-26 03:20,60.0,9.306223
2008-05-26 03:50,70.0,8.801652
2008-05-26 04:20,80.0,7.5145407
2008-05-26 04:50,90.0,6.9950852
2008-05-26 05:20,70.0,8.005538
2008-05-26 05:50,70.0,7.255192999999999
2008-05-26 06:20,80.0,10.113722000000001
2008-05-26 06:50,80.0,9.247869
2008-05-26 07:20,70.0,11.033288
2008-05-26 07:50,70.0,10.01122
2008-05-26 08:20,50.0,8.53743
2008-05-26 08:50,60.0,8.638188000000001
2008-05-26 09:20,50.0,10.616156
2008-05-26 09:50,60.0,11.406514999999999
2008-05-26 10:20,60.0,9.752423
2008-05-26 10:50,60.0,12.615903
2008-05-26 11:20,60.0,11.343356
2008-05-26 11:50,60.0,11.555625
2008-05-26 12:20,60.0,11.234164
2008-05-26 12:50,60.0,12.005622
2008-05-26 13:20,50.0,12.669781
2008-05-26 13:50,50.0,11.987013000000001
2008-05-26 14:20,60.0,11.194438
2008-05-26 14:50,60.0,11.335887
2008-05-26 15:20,50.0,10.349674
2008-05-26 15:50,60.0,12.145899
2008-05-26 16:20,60.0,12.021730999999999
2008-05-26 16:50,60.0,13.085027
2008-05-26 17:20,60.0,12.073713
2008-05-26 17:50,60.0,10.536439
2008-05-26 18:20,50.0,10.579474000000001
2008-05-26 18:50,40.0,11.103164
2008-05-26 19:20,40.0,12.312452
2008-05-26 19:50,40.0,11.394938
2008-05-26 20:20,50.0,12.004377999999999
2008-05-26 20:50,50.0,12.122552
2008-05-26 21:20,50.0,11.111199000000001
2008-05-26 21:50,50.0,10.572016
2008-05-26 22:20,50.0,7.962915
2008-05-26 22:50,60.0,8.485357
2008-05-26 23:20,70.0,9.979256
2008-05-26 23:50,70.0,9.335109
2008-05-27 00:20,70.0,9.9908495
2008-05-27 00:50,90.0,7.0113726
2008-05-27 01:20,100.0,6.783136
2008-05-27 01:50,70.0,3.1882136
2008-05-27 02:20,100.0,8.265841499999999
2008-05-27 02:50,80.0,4.233281
2008-05-27 03:20,80.0,3.2511632
2008-05-27 03:50,70.0,6.0026019999999995
2008-05-27 04:20,50.0,6.5875516
2008-05-27 04:50,60.0,8.610208
2008-05-27 05:20,60.0,6.558803999999999
2008-05-27 05:50,60.0,9.133772
2008-05-27 06:20,70.0,10.984834
2008-05-27 06:50,70.0,11.527125
2008-05-27 07:20,70.0,10.103928999999999
2008-05-27 07:50,80.0,10.152542
2008-05-27 08:20,90.0,10.527728999999999
2008-05-27 08:50,80.0,9.410665
2008-05-27 09:20,80.0,9.498901
2008-05-27 09:50,80.0,8.691269
2008-05-27 10:20,80.0,7.3536634
2008-05-27 10:50,70.0,8.014078999999999
2008-05-27 11:20,70.0,7.0171779999999995
2008-05-27 11:50,50.0,11.002524000000001
2008-05-27 12:20,60.0,10.785703
2008-05-27 12:50,60.0,12.658711
2008-05-27 13:20,60.0,12.699686
2008-05-27 13:50,60.0,12.0979185
2008-05-27 14:20,50.0,12.725827
2008-05-27 14:50,60.0,13.791739000000002
2008-05-27 15:20,60.0,15.171520999999998
2008-05-27 15:50,60.0,14.071874
2008-05-27 16:20,60.0,13.444571
2008-05-27 16:50,50.0,13.284284
2008-05-27 17:20,50.0,13.575235000000001
2008-05-27 17:50,60.0,14.762429000000001
2008-05-27 18:20,60.0,14.242049
2008-05-27 18:50,60.0,12.964914
2008-05-27 19:20,60.0,12.704031
2008-05-27 19:50,50.0,10.556602499999999
2008-05-27 20:20,60.0,9.3459835
2008-05-27 20:50,70.0,8.687609
2008-05-27 21:20,60.0,8.01473
2008-05-27 21:50,60.0,8.920083
2008-05-27 22:20,60.0,7.799032700000001
2008-05-27 22:50,60.0,7.680890600000001
2008-05-27 23:20,80.0,10.066692999999999
2008-05-27 23:50,80.0,9.436764
2008-05-28 00:20,80.0,10.823592
2008-05-28 00:50,70.0,10.637238499999999
2008-05-28 01:20,70.0,9.022860000000001
2008-05-28 01:50,60.0,11.296099
2008-05-28 02:20,70.0,10.572547
2008-05-28 02:50,70.0,11.980709
2008-05-28 03:20,70.0,12.8635645
2008-05-28 03:50,70.0,11.199897
2008-05-28 04:20,60.0,10.624842999999998
2008-05-28 04:50,60.0,11.643642
2008-05-28 05:20,70.0,10.323347
2008-05-28 05:50,70.0,10.460486999999999
2008-05-28 06:20,70.0,9.53319
2008-05-28 06:50,60.0,9.192491
2008-05-28 07:20,60.0,9.35745
2008-05-28 07:50,70.0,10.432263
2008-05-28 08:20,60.0,9.935025
2008-05-28 08:50,60.0,10.855276
2008-05-28 09:20,60.0,12.116808
2008-05-28 10:20,70.0,9.801369000000001
2008-05-28 10:50,80.0,9.456881
2008-05-28 11:20,70.0,9.707958999999999
2008-05-28 11:50,60.0,9.795082
2008-05-28 12:20,70.0,9.589995
2008-05-28 12:50,60.0,7.835694999999999
2008-05-28 13:20,60.0,7.4595323
2008-05-28 13:50,70.0,8.559952000000001
2008-05-28 14:20,80.0,8.570965
2008-05-28 14:50,60.0,6.399328
2008-05-28 15:20,60.0,6.1212916
2008-05-28 15:50,60.0,5.470664
2008-05-28 16:20,50.0,6.0182385
2008-05-28 16:50,50.0,7.864866
2008-05-28 17:20,60.0,7.6727114
2008-05-28 17:50,70.0,5.508816
2008-05-28 18:20,80.0,5.2618556
2008-05-28 18:50,70.0,3.9673085
2008-05-28 19:20,70.0,4.700646
2008-05-28 19:50,80.0,3.5437472000000003
2008-05-28 20:20,100.0,3.7812129999999997
2008-05-28 20:50,90.0,2.6882815
2008-05-28 21:50,110.0,1.1609515
2008-05-28 22:50,140.0,1.6590691000000002
2008-05-28 23:20,190.0,1.1214948
2008-05-28 23:50,220.0,2.7152996
2008-05-29 00:20,210.0,3.0804105
2008-05-29 00:50,220.0,1.9293544999999999
2008-05-29 01:20,210.0,3.0709965
2008-05-29 01:50,220.0,3.0370755000000003
2008-05-29 02:20,220.0,1.624531
2008-05-29 02:50,230.0,2.2292967
2008-05-29 03:20,220.0,3.6255964999999994
2008-05-29 03:50,220.0,5.2922163
2008-05-29 04:20,220.0,4.504522
2008-05-29 04:50,210.0,5.530712
2008-05-29 05:20,210.0,5.1669645
2008-05-29 05:50,220.0,5.262743
2008-05-29 06:20,240.0,4.1815286
2008-05-29 06:50,230.0,4.698793
2008-05-29 07:20,230.0,5.973592
2008-05-29 07:50,220.0,5.7140830000000005
2008-05-29 08:20,230.0,7.203713400000001
2008-05-29 08:50,220.0,6.863180000000001
2008-05-29 09:20,210.0,8.213534
2008-05-29 09:50,220.0,7.7989755
2008-05-29 10:20,210.0,8.520265
2008-05-29 10:50,210.0,9.20991
2008-05-29 11:20,220.0,8.677926
2008-05-29 11:50,210.0,9.724086999999999
2008-05-29 12:20,210.0,10.049161
2008-05-29 13:20,210.0,10.989873
2008-05-29 13:50,210.0,9.824900999999999
2008-05-29 14:20,210.0,10.884915
2008-05-29 14:50,210.0,9.989801
2008-05-29 15:20,210.0,10.124425
2008-05-29 15:50,210.0,8.4830065
2008-05-29 16:20,200.0,8.86635
2008-05-29 16:50,210.0,8.510586
2008-05-29 17:20,200.0,7.4760089999999995
2008-05-29 17:50,200.0,8.457981
2008-05-29 18:20,210.0,7.763311
2008-05-29 18:50,210.0,7.412883
2008-05-29 19:20,200.0,6.7754216
2008-05-29 19:50,200.0,5.871075
2008-05-29 20:20,190.0,4.2764025000000006
2008-05-29 20:50,210.0,3.2878995000000004
2008-05-29 21:20,200.0,4.729158
2008-05-29 21:50,180.0,3.9631286
2008-05-29 22:20,140.0,2.3347712000000005
2008-05-29 22:50,150.0,2.580524
2008-05-29 23:20,190.0,3.2808845
2008-05-29 23:50,190.0,2.573242
2008-05-30 00:20,170.0,3.664876
2008-05-30 00:50,100.0,1.3949418
2008-05-30 01:20,120.0,2.1978962
2008-05-30 01:50,130.0,1.7454448
2008-05-30 02:20,130.0,0.8708345
2008-05-30 03:50,60.0,2.066002
2008-05-30 04:20,50.0,2.770229
2008-05-30 04:50,50.0,2.5834943999999997
2008-05-30 05:20,30.0,2.3992332999999997
2008-05-30 05:50,50.0,1.8336223000000003
2008-05-30 06:20,50.0,2.5161555
2008-05-30 06:50,70.0,3.1597532999999998
2008-05-30 07:20,40.0,2.9475205
2008-05-30 07:50,50.0,3.9456708
2008-05-30 08:20,70.0,3.0374625
2008-05-30 08:50,80.0,2.493448
2008-05-30 09:20,80.0,3.2379142999999995
2008-05-30 09:50,70.0,2.5967216
2008-05-30 10:20,70.0,3.3364186
2008-05-30 10:50,70.0,2.8805772999999997
2008-05-30 11:50,300.0,4.9207845
2008-05-30 12:20,310.0,5.864247
2008-05-30 12:50,320.0,5.525271
2008-05-30 13:20,300.0,4.842324
2008-05-30 13:50,300.0,8.033195
2008-05-30 14:20,310.0,8.670603999999999
2008-05-30 14:50,310.0,8.592406
2008-05-30 15:20,310.0,8.700319
2008-05-30 15:50,320.0,7.3857307
2008-05-30 16:20,320.0,7.101903999999999
2008-05-30 16:50,350.0,6.3145676
2008-05-30 17:20,350.0,5.9395323
2008-05-30 17:50,360.0,5.672202599999999
2008-05-30 18:20,330.0,5.395808000000001
2008-05-30 19:50,350.0,5.3738722999999995
2008-05-30 20:20,340.0,4.8855486
2008-05-30 20:50,340.0,3.548519
2008-05-30 21:20,330.0,3.8556527999999997
2008-05-30 21:50,350.0,2.9453642
2008-05-30 22:20,10.0,2.149622
2008-05-30 22:50,30.0,3.2026765
2008-05-30 23:20,350.0,2.7926113999999997
2008-05-30 23:50,340.0,2.1859097000000003
2008-05-31 01:20,300.0,3.3200676
2008-05-31 01:50,310.0,3.9303536
2008-05-31 02:20,320.0,4.697491
2008-05-31 02:50,330.0,4.6031623
2008-05-31 03:20,340.0,5.064417400000001
2008-05-31 03:50,340.0,3.3900666
2008-05-31 04:20,330.0,3.5295942000000005
2008-05-31 04:50,340.0,1.5244216999999998
2008-05-31 05:20,70.0,2.2265165000000002
2008-05-31 05:50,50.0,2.9668186000000003
2008-05-31 06:20,70.0,3.3629160000000002
2008-05-31 06:50,80.0,1.829034
2008-05-31 07:20,100.0,2.041491
2008-05-31 09:20,90.0,3.2937891
2008-05-31 09:50,70.0,3.414705
2008-05-31 11:20,90.0,2.9288476
2008-05-31 12:50,300.0,4.996316
2008-05-31 13:20,330.0,5.2553806
2008-05-31 13:50,20.0,3.6141229
2008-05-31 14:20,320.0,6.134423
2008-05-31 14:50,320.0,9.012278
2008-05-31 15:20,320.0,7.011562
2008-05-31 15:50,320.0,7.263167
2008-05-31 16:20,320.0,7.9957185
2008-05-31 16:50,360.0,6.556442999999999
2008-05-31 17:20,350.0,6.442276000000001
2008-05-31 17:50,10.0,7.424922500000001
2008-05-31 18:20,10.0,7.0917273000000005
2008-05-31 18:50,10.0,7.3161244000000005
2008-05-31 19:20,20.0,6.526155999999999
2008-05-31 19:50,60.0,5.5588940000000004
2008-05-31 20:20,60.0,5.9815316
2008-05-31 20:50,30.0,3.3328288
